"","score","text","polarity"
"196",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"197",-2,"RT @Prof_Hariom: Dear outraged Sikhs in Punjab, Delhi, Haryana &amp; Himachal Pradesh,

You one vote for the butcher of 15000 Sikhs, incl 3000…","negative"
"198",0,"@sadhavi @RahulGandhi @sunetrac Whether or not Modi is obsessed with gandhi family the whole of congress is subserv… https://t.co/FUtx6gA5bl","neutral"
"199",0,"@INCIndia #AbHogaNYAY #AyegaTohModiHi 
#Rafale is a creation of CONGI MEDIA, i heard when a sold out journalist int… https://t.co/U48jxegsYu","neutral"
"200",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"201",-1,"@RahulGandhi Becze ur dynastic family has been distraction the country since 70 years","negative"
"202",0,"@LS2019Elections Me my family not going to vote in #LokSabhaElections2019 .
Why should we vote and for whom.we are… https://t.co/zBkjT4XHWO","neutral"
"203",-1,"RT @KumarHotice: Now share this meme thousand times &amp; show @MamataOfficial &amp; @RahulGandhi that they can't suppress any voice which not suit…","negative"
"204",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"205",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"206",0,"Lok Shabha Election 2019 will go down to the history as a fight in between two main contender of PM. No it is not… https://t.co/Yal6yeax4P","neutral"
"207",-1,"RT @jumits: @RahulGandhi Who is cracking under what pressure ALL Indians know it v well. People out on bail have no alternative than cry ho…","negative"
"208",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"209",0,"@smritiirani should be prosecuted for this in Supreme Court. EC is going to do nothing. Come May 23rd. Because of t… https://t.co/9SRO2AYZau","neutral"
"210",1,"@RahulGandhi Is this the way you protect Dalits?

For 7 days, Alwar cops sat on Dalit gangrape, waited for polls to… https://t.co/UMKFI9JLfq","positive"
"211",0,"@abpnewshindi @ArvindKejriwal Already this looser has given up. After @RahulGandhi  he is very soon going to blame… https://t.co/2IxNlmNKqQ","neutral"
"212",-1,"RT @RavinarIN: Delhi has sizeable Sikh population (Voting on 12th)... Punjab is Sikh majority (Voting on 19th)... And @SamPitroda abuses th…","negative"
"213",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"214",0,"RT @ModiLeDubega: @RahulGandhi Live Interview De Rahul Ji","neutral"
"215",0,"RT @VinuVeda: Forget about past rhey both wernt a prime minister, not a President or a Chief Minister, but the country's military helicopte…","neutral"
"216",0,"RT @Neerajkundan: Mr P.M, RahulJi only needs u to speak on those fake promises that u assured in 2014. @RahulGandhi ji has challenged Modi…","neutral"
"217",0,"@LS2019Elections Me my family not going to vote in #LokSabhaElections2019 .
Why should we vote and for whom.we are… https://t.co/vgPdbnOfQr","neutral"
"218",-2,"RT @khushsundar: 1984 riots shouldn’t have happened..the pain will remain forever..the scars will never go away. #SoniaGandhiji #Dr.MMS @Ra…","negative"
"219",1,"RT @sanjukta: @RahulGandhi As for my character and integrity, I will always be a INC supporter for my centrist, socialist, liberal ideology…","positive"
"220",-1,"@RahulGandhi Japan India &amp;China were brand new nations after World War2, but India fell into the hands of a family… https://t.co/Ur7Sk8GO8u","negative"
"221",-1,"RT @nagma_morarji: Glad to have addressed a public gathering in Valmiki nagar, Bihar. People feel cheated by Nitish Kumar Ji. Modi Ji &amp; Nit…","negative"
"222",-2,"@nalinisharma_ This is because every evil that @INCIndia accuses BJP of, has been done by CONgress &amp; Milavat band:… https://t.co/OOv7W82h6Q","negative"
"223",-1,"RT @shambhav15: On this week's, @OpIndia_com podcast, @kushal_mehra and I discuss the controversy of #RajivGandhi raised by PM #Modi, #SamP…","negative"
"224",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"225",1,"RT @NPDay: Exclusive: Don’t appreciate this nonsense, says @RahulGandhi of @sampitroda 1984 Sikh riots remark. Gandhi said he will personal…","positive"
"226",1,"RT @Neerajkundan: My best wishes to @AshokTanwar_INC Ji The huge turnout at @RahulGandhi Ji 's rally in Sirsa today is testimony to the fac…","positive"
"227",0,"@timesofindia @RahulGandhi Fresher now rahul ji compare to ulour legend Modi  jii at @nzb politįøcs exit","neutral"
"228",0,"@MrRightCenter @shivmurthyin @AIIndia @aakar_amnesty @amnesty @narendramodi @AmitShah @RahulGandhi Pappu thinks jus… https://t.co/pQZCbDCVZO","neutral"
"229",-1,"RT @nehasamee11: Most of the times, I fall short of words to paise @RahulGandhi 
                        ♥️ https://t.co/8h5igo4krY","negative"
"230",0,"RT @JMehta65: .@RahulGandhi had promised to eradicate drug problem from Punjab within 4 weeks of assuming power..More than 112 weeks have p…","neutral"
"231",1,"RT @NPDay: Exclusive: Don’t appreciate this nonsense, says @RahulGandhi of @sampitroda 1984 Sikh riots remark. Gandhi said he will personal…","positive"
"232",-3,"@ANI @RahulGandhi Clown Prince thinks 1984 was a needless tragedy !!! A tragedy is more to describe an accident not… https://t.co/P9ABsEoQPN","negative"
"233",-1,"@RahulGandhi REAL issues are only created because of your family only.....our respected PM is trying to make us aware.....🇮🇳🙏","negative"
"234",0,"@timesofindia @RahulGandhi There are many such people in the whole of country. And your love is too expensive for u… https://t.co/Ig1Ixpt3Kb","neutral"
"235",0,"@RahulGandhi Pet interviews won't help. Try @republic , you will know the real questions, look for real answers, ..… https://t.co/E5BqowSPIq","neutral"
"236",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"237",-1,"@maanuraajan1 @Swamy39 @RahulGandhi Never in his life Swamy has told the truth. He is a cheap publicity  seeker to… https://t.co/OePZoorNKn","negative"
"238",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"239",0,"@ANI @RahulGandhi ..Why don't you sack him? Will prove that you and he has apologized. Other wise shutup. #HuaToHua… https://t.co/dqyiKHL7SF","neutral"
"240",0,"RT @nsui: Congress President @RahulGandhi will be addressing public meeting in UNA, Himachal Pradesh today.

You may watch it here: 
YouTub…","neutral"
"241",-1,"No body interest in your lie https://t.co/0XrachZpX0","negative"
"242",0,"RT @p_advoca: Wait @awasthis @RajeevDixit00 @BABITASWAMI2 @gaur733 @kr0271amit @RahulGandhi @vipin_239 @MukeshDwivediA1 @RajeevDixit00 @sam…","neutral"
"243",0,"RT @nsui: CP @RahulGandhi ji addressed a huge rally in #Sirsa loksabha for INC Candidate @AshokTanwar_INC ji, where NSUI National President…","neutral"
"244",0,"@RahulGandhi Modi had shown worst-RSS ideology in NUDE manner in social-political-economic front.Voters will reject… https://t.co/FNyJsTchVa","neutral"
"245",0,"@RahulGandhi Hahaha bro @RahulGandhi why @sunetrac who reads your script???

You should go to @republic &amp; face… https://t.co/K27HbJBS24","neutral"
"246",0,"@NPDay @RahulGandhi @sampitroda @ThePrintIndia Are you running @ThePrintIndia for defending @RahulGandhi. @ShekharGupta","neutral"
"247",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"248",-1,"@INCIndia @RahulGandhi This is shocking","negative"
"249",0,"@RahulGandhi Congress wave","neutral"
"250",0,"RT @Neerajkundan: Mr P.M, RahulJi only needs u to speak on those fake promises that u assured in 2014. @RahulGandhi ji has challenged Modi…","neutral"
"251",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"252",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"253",0,"“completely out of line,” party president Rahul Gandhi.
https://t.co/1mkpIQLy35
@RahulGandhi @INCIndia… https://t.co/BfxGBESnUg","neutral"
"254",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"255",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"256",-1,"RT @vraghavendra333: Still 55 k shameless likes to his comments!!  Many people have opinions but sad part is thats not based on there own a…","negative"
"257",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"258",0,"@MyNaviMumbai1 @AadeshRawal @RahulGandhi These congi  bewakoof should MOVE ON from 2002 Gujarat riots also, why are… https://t.co/3dtzQ49Hm8","neutral"
"259",2,"RT @HarsimratBadal_: Raja Sahib @capt_amarinder you admit 5 @INCIndia men led ‘84 ‘katleaam’ of Sikhs but continue to protect #JagdishTytle…","positive"
"260",0,"RT @RahulGandhi: Across India, it’s not just young people who are coming out in large numbers to vote for NYAY; older more experienced vote…","neutral"
"261",0,"RT @nsharmajagran: After public meetings of @PMOIndia @RahulGandhi in Himachal Pradesh.... https://t.co/6oh7J6cNaE","neutral"
"262",-2,"@RahulGandhi @INCIndia Could you please tell me why did he get Bharath Ratna, in spite of dying as "" Brashtachari n… https://t.co/9rPF4KQJ9V","negative"
"263",-1,"@Shehzad_Ind @RahulGandhi Let Sam uncle tell the party on May 23rd when the losing numbers are on the board... Hua toh Hua","negative"
"264",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"265",-3,"today when people curse rajiv gandhi for all his ill-deeds including biggest blunder nd corruption called… https://t.co/PBKyDXIbGy","negative"
"266",2,"RT @BhavikaKapoor5: On 23rd May 2019 people will see a miraculous come back like Phoenix of @INCIndia , all along my prediction for Congres…","positive"
"267",0,"@iMac_too @RahulGandhi LoL. Now he's going to tie himself up in knots!","neutral"
"268",0,"@44vs56 @INCIndia @RahulGandhi @htTweets Actually what did he do to india plz tell","neutral"
"269",-1,"@narendramodi @RahulGandhi @Nidhi @bhupendrachaube @gauravbh @sambitswaraj when they cry abt modi sena y shld he tk… https://t.co/aSuG1ZI21d","negative"
"270",0,"RT @maanuraajan1: Do you have some brains ?Mr @Swamy39 has already got the relevant documents which shows that @RahulGandhi is a British Ci…","neutral"
"271",0,"@rajanipatil_in @RahulGandhi @INCHimachal Jai congress","neutral"
"272",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"273",0,"@MKM9779 @JM_Scindia @yadavakhilesh @MPArunYadav @dimpleyadav @Manisha78034079 @RahulGandhi @NiTu_GoThWaL… https://t.co/V8bb2hDvZA","neutral"
"274",0,"RT @rajanipatil_in: Public Rally at Una( Hamirpur LS) #AbHogaNyay @RahulGandhi @INCHimachal https://t.co/dFkNR5aQyr","neutral"
"275",2,"RT @arnished: So @sampitroda says that the most important contribution from Rajiv Gandhi to the country is Phones &amp; Computers &amp; not @RahulG…","positive"
"276",0,"RT @rajeev_mp: Q: Why is #RajivGandhi being discussd in #Elections2019

Ans: @RahulGandhi @sampitroda @priyankagandhi - are all current lea…","neutral"
"277",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"278",0,"@narendramodi @AmitShah @ShashiTharoor @INCIndia @RahulGandhi @rssurjewala: Shashi Tharoor recently before Indian d… https://t.co/EvAlHQMTMc","neutral"
"279",0,"@ManishY93769406 @JM_Scindia @yadavakhilesh @MPArunYadav @dimpleyadav @Manisha78034079 @RahulGandhi @NiTu_GoThWaL… https://t.co/3CFqdVmLx2","neutral"
"280",-1,"@RahulGandhi Just so bad","negative"
"281",1,"Can @iamsunnydeol an inexpd politician beat @sunilkjakhar the expd hand? Will sunny become like Hema in mathura? Wh… https://t.co/4cTrbaH96p","positive"
"282",0,"@ShashiTharoor @satishacharya Aaaaaah!!!  This far @RahulGandhi was, singlehandedly, keeping the discourse at its b… https://t.co/ChTAD19DNu","neutral"
"283",0,"@AnjumINC @BhavikaKapoor5 @khushsundar @ReallySwara @sardesairajdeep @narendramodi @RahulGandhi @iamsunnydeol… https://t.co/K77LOkocOC","neutral"
"284",0,"So says Bhagode @RahulGandhi Ji 😂😂😂😂😂 https://t.co/l8D8I2lmEk","neutral"
"285",0,"RT @rahulsahu96782: Pic Of The Day ❤
#BrotherSisterLove 
@RahulGandhi @priyankagandhi https://t.co/gfwAZyX58L","neutral"
"286",0,"RT @rahulsahu96782: #NEET #OneNationOneExam policy should be followed. #PostponeNEET2019

@RahulGandhi @nsui @Neerajkundan @INCIndia @gupta…","neutral"
"287",-2,"Salute @sampitroda n it was just slip of tongue...but beware sold #godimedia is out with mission defame @INCIndia s… https://t.co/Glj7aQZco8","negative"
"288",0,"@RahulGandhi Right","neutral"
"289",0,"@JhaSanjay @K4kaviking @sampitroda @jhasanjay @sampitroda @RahulGandhi @BJP4India when his heart beats for India hi… https://t.co/AhWjQj62o6","neutral"
"290",1,"RT @rahulsahu96782: Congress Party has always let nation love be defined by its selfless actions, going to the extent of sacrificing for it…","positive"
"291",0,"RT @rahulsahu96782: National President of @nsui ,Shri @Neerajkundan Ji with Congress President Shri @RahulGandhi Ji ❤ https://t.co/qroxs4NX…","neutral"
"292",0,"@PonnalaLaksmiah @abpnewstv @AlankarSawai @AP @sravandasoju @RahulGandhi The US @TIME magazine does not feel at hom… https://t.co/1Tdkt74JTl","neutral"
"293",-2,"@RahulGandhi In fact u n Ur family r terribly obsessed with Modi who is the biggest impediment in Ur way to grab po… https://t.co/JNh2kpZr6R","negative"
"294",3,"@NPDay @RahulGandhi @sampitroda @ThePrintIndia This is a sign of sensitive and mature leader so pleasing to see him… https://t.co/HpE1hlzzdN","positive"
"295",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"296",-1,"RT @65thakursahab: Dear @RahulGandhi please take @INCIndia back into the attack mode. 
We need to take the narrative back to the economy, j…","negative"
"297",-1,"RT @timesofindia: #LokSabhaElections2019
#ElectionsWithTimes 

Modi hates my family, I will repay him with love: @RahulGandhi 

Read: https…","negative"
"298",1,"@slmehra @sampitroda @RahulGandhi They do no favour by regretting.  And the monkey has done no great dead by giving… https://t.co/OKBPLTXhVW","positive"
"299",0,"@RahulGandhi @INCIndia When u obsessed modi and his family, then its ok. But when @narendramodi said something abou… https://t.co/JP0yQk88kq","neutral"
