"","score","text","polarity"
"197",0,"RT @bhupendrachaube: The vote across the country is in name of one man and one leader. That is @narendramodi . Alliance , parties , candida…","neutral"
"198",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"199",0,"RT @narendramodi: Looking forward to addressing rallies in Rohtak (Haryana), Mandi (Himachal Pradesh) and Hoshiarpur (Punjab). Do watch the…","neutral"
"200",-1,"RT @khushsundar: Will any of the Indian mags have the guts to put this out?? But this is the truth..Your demons will cont to haunt you even…","negative"
"201",-1,"RT @ZeeNews: #ModiOnZee: Don’t miss PM @narendramodi’s ‘pure political’ interview with @sudhirchaudhary tonight at 7 PM only on @ZeeNews ht…","negative"
"202",0,"@narendramodi Not surprised.
Many people come for the freebies.","neutral"
"203",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"204",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"205",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"206",0,"@BhaavnaArora 😂😂😂 Now just realised why #RahulGandhi keeps saying @narendramodi mere pyaar se darte hai.","neutral"
"207",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"208",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"209",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"210",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"211",0,"RT @sunilchalotra1: @narendramodi @narendramodi_in sir ,your intervention and appointment is very much required for discussing the major is…","neutral"
"212",0,"@narendramodi DURING THIS 'NDA' GOVERNMENT, MANY IDLE ASSETS TRANSFORMED AS 'IDEAL ASSETS', MANY PSUs ARE REVIVING… https://t.co/f0cnPGhcaD","neutral"
"213",0,"RT @WindsOfChange72: @Imamofpeace @Jio19772755 @narendramodi Please read my point by point rebuttal of Time Magazine's article based on fac…","neutral"
"214",0,"RT @nirahua1: One with the legend. 🤳
Privileged to be on your side. 🙏
@narendramodi https://t.co/Xx7HruZCjC","neutral"
"215",0,"RT @labbykittu: @vikaskh05172507 @_blunty @RituRathaur @RohitkrSh @Swamy39 @narendramodi Correct. Congress was the open known enemy. These…","neutral"
"216",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"217",0,"RT @sanjeevkumarbso: @narendramodi Dear PM, may we have an appoitment with you to discuss certain important issue of national interest whic…","neutral"
"218",0,"RT @HarsimratBadal_: #NDA govt has met long standing demand &amp; done away with local black list covering #asylees. All #Punjabis who took #as…","neutral"
"219",2,"RT @officeofssbadal: I wholeheartedly welcome the notification by @narendramodi Govt to remove all hindrances for Sikhs living abroad on as…","positive"
"220",1,"RT @ShahbazAnsar_: Full video at ThePrint: https://t.co/0qp1ONyspv

Rumours about @narendramodi's promise for laser guns and a salary hike…","positive"
"221",-1,"RT @AmbVPrakash: Appears that @INCIndia has an in-built system of damage infliction. In 2014 it was M S AIYAR's 'Chaiwala' comment on @nare…","negative"
"222",0,"@Jainamss @SoniaGurnani19 @narendramodi @GautamGambhir @M_Lekhi @ManojTiwariMP @drharshvardhan @BJP4Delhi… https://t.co/wN0IZXisyH","neutral"
"223",-1,"RT @SirAiyar: Another tight slap to @narendramodi by Commodore (R) Ajay Chitnis.

Only Mr. &amp; Mrs. PM were on INS Viraat, No friends or rela…","negative"
"224",1,"RT @Anurag_Office: Taking Digital India 🇮🇳 to Rural India !

Members of #TeamNaMoAgain in Bilaspur sharing the work done by @narendramodi J…","positive"
"225",-1,"@MODIfiedVikas @MamataOfficial Can some one file a PIL in court. and get the poor girl out of jail. @rajnathsingh… https://t.co/q1WRQ1Wbwm","negative"
"226",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"227",0,"RT @SwamiGeetika: @narendramodi Time magazine may have PM Modi as India’s divider in chief but the fact of the matter is that he is adored…","neutral"
"228",0,"RT @Subhash54312214: @ChautheVinayak @narendramodi Nps go back","neutral"
"229",0,"RT @dnyanesh1122: @ChautheVinayak @narendramodi #NPS GO BACK","neutral"
"230",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"231",0,"RT @vishvatmika: @ChautheVinayak @narendramodi #Nps go back","neutral"
"232",0,"RT @AakramakHindu: @secular_x @noconversion @ShefVaidya @DrAnilS87168249 @Devendr44695348 @Gauravmtweet @narendramodi @SureshChavhanke We u…","neutral"
"233",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"234",0,"@DrTamilisaiBJP @Imamofpeace @BJP4India @NamoApp @narendramodi_in @PMOIndia No media can compete with NYTimes,model… https://t.co/FATYoKm0tY","neutral"
"235",0,"RT @thewire_in: Why is PM @narendramodi not citing his demonetisation ‘masterstroke’ as the reason why voters should give him another term…","neutral"
"236",0,"@narendramodi Hello  Sir Good morning","neutral"
"237",0,"RT @rajnathsingh: Campaigned in Vaishali, Kanthi, Mathurapur and Kolkata North today. 

An overwhelming support is visible on the ground fo…","neutral"
"238",0,"RT @Jeetsai34483334: @ChautheVinayak @pathakhp1 @narendramodi Nps bhagao or old pension scheme lao","neutral"
"239",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"240",-1,"Ha ha ha Surya is damn right. What language we should use to respondto the people who are opposing @narendramodi","negative"
"241",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"242",0,"RT @SunilThansing: @ChautheVinayak @narendramodi @narendramodi
Old pension 
Old pension 
Old pension 
Old pension","neutral"
"243",0,"@PiyushGoyal @RailMinIndia @PMOIndia @narendramodi  sir I called railvy security but they are not respond, I travel… https://t.co/WZIvrUFM59","neutral"
"244",0,"RT @MSwatesh: @ChautheVinayak @narendramodi Nps go back # ops","neutral"
"245",0,"RT @NiharRa36612787: @ChautheVinayak @pathakhp1 @narendramodi Nps go back","neutral"
"246",0,"@narendramodi Sir why you are not talking about your last election manifesto points?as a PM it's your duty,not beha… https://t.co/iCk4KVZMI4","neutral"
"247",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"248",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"249",3,"No @TIME ... The world's largest democracy will happily welcome @narendramodi with open arms to lead the country to… https://t.co/NSQNbr55f6","positive"
"250",-1,"RT @MakrandParanspe: Shows how Western media persists in its predictable distortions &amp; prejudices deploying re-Orientalists such a @AatishT…","negative"
"251",0,"@RoshanKrRai @GautamGambhir Where is the PATNI of this man's father @narendramodi?
#JustAsking","neutral"
"252",0,"RT @ArnabGoswamiRtv: A foreigner not better placed to know @narendramodi,

@narendramodi has in fact united the entire Indian opposition li…","neutral"
"253",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"254",0,"RT @shilpamdas: Do we really need Mani Shankar Aiyar when we have Sam Pitroda around?

No one has singlehandedly taken down Rahul’s campaig…","neutral"
"255",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"256",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"257",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"258",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"259",0,"@narendramodi Hence proved... ONLY CUNNING PEOPLE JOIN BJP.. I mean.. Bhrastachaari Party https://t.co/kk09JsPj06","neutral"
"260",-1,"Bahut acha din hei.. just for ambani, adani &amp; for those kinds.@narendramodi  @gautam_adani @AmitShah https://t.co/404CnkUS4n","negative"
"261",-1,"License curse of indian economy till 1991.@incindia 
Reform of Indian economy @Narsimharao
Make in India a developi… https://t.co/bvERhxsute","negative"
"262",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"263",-1,"@ShefVaidya @narendramodi Times magazine should be sued 😡","negative"
"264",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"265",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"266",1,"RT @ShahbazAnsar_: Full video at ThePrint: https://t.co/0qp1ONyspv

Rumours about @narendramodi's promise for laser guns and a salary hike…","positive"
"267",0,"RT @raju: For the many Indians accusing @Time magazine of not being a fan of all things India because they don't like latest @narendramodi…","neutral"
"268",0,"RT @HebuleLaxman: @ChautheVinayak @narendramodi @RahulGandhi @Aamitabh2 @PiyushGoyal @yadavakhilesh @aajtak @ndtvindia @Mayawati @BBCHindi…","neutral"
"269",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"270",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"271",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"272",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"273",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"274",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"275",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"276",-1,"RT @sidmtweets: In last 6 hours 2 big lies of @narendramodi have been busted 

1) RG being a British Citizen 

2) Rajiv Gandhi using naval…","negative"
"277",0,"@GLokre @edwinagili @Imamofpeace @narendramodi @TIME @CNN And after 2002 not a single riot happened in Gujrat","neutral"
"278",0,"RT @narendramodi: Looking forward to addressing rallies in Rohtak (Haryana), Mandi (Himachal Pradesh) and Hoshiarpur (Punjab). Do watch the…","neutral"
"279",0,"RT @narendramodi: Looking forward to addressing rallies in Rohtak (Haryana), Mandi (Himachal Pradesh) and Hoshiarpur (Punjab). Do watch the…","neutral"
"280",0,"RT @narendramodi: Campaigned in Azamgarh, Jaunpur and Prayagraj. 

The mood on the ground is overwhelmingly in favour of BJP. People feel o…","neutral"
"281",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"282",0,"RT @HarsimratBadal_: #NDA govt has met long standing demand &amp; done away with local black list covering #asylees. All #Punjabis who took #as…","neutral"
"283",2,"RT @officeofssbadal: I wholeheartedly welcome the notification by @narendramodi Govt to remove all hindrances for Sikhs living abroad on as…","positive"
"284",0,"@LAKSHMISREEKUM3 @narendramodi_in There is no vote in Assam now. It's over.","neutral"
"285",1,"RT @narendramodi: During the UPA era there were Commonwealth Games. 

In our tenure Kumbh took place in Prayagraj. 

Both were great opport…","positive"
"286",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"287",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"288",-1,"RT @ZeeNews: #ModiOnZee: Don’t miss PM Narendra Modi’s ‘pure political’ interview with @sudhirchaudhary
tonight at 8 PM only on @ZeeNews 
@…","negative"
"289",0,"RT @ausnik: @SreeIyer1 @ShefVaidya @Swamy39 @narendramodi  RK Laxman 1987 on Rajiv Gandhi using Navy for holiday!! https://t.co/10N6Jbfmt8","neutral"
"290",0,"RT @ZeeNews: #ModiOnZee: War is not a solution to any problem, says PM Narendra Modi in an exclusive interview with @sudhirchaudhary 
Watch…","neutral"
